filename,extracted_text,Invoice number,Date,Total Amount,Vendor
Template5_Instance122.jpg,"Date: 01-Jan-2022
INVOICE ID 7466-779

 

 

 

 

 

 

 

PO Number :47

Bill to:Lauren Barnes

948 Christopher Inlet

South Adam, NE 11122 US

Tel:+(849)080-4086

Email:patricia26@example.net

Site:http:/Iproctor.com!
ay [0 Description Unitpriee [Amount
2.00 | #42160 | mage investment 48.80 97.60
600 | 747329 | Fina once 535 32.10
6.00__| 284352 | Usten answor 7889 473.34
5.00] 17167 | Atenton there schoo! 79585 308.25

 

 

 

 

 

 

SUB_TOTAL : 1001.29 §
TAXVAT (6.27%): 62.74 $
BALANCE DUE : 1021.38 $

Total in words: one thousand and twent-
y-one point three eight

 

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",7466-779,01-Jan-22,1021.38,Bailey Group
Template5_Instance123.jpg,"Date: 02-Nov-2014

Invoice number INV/23-40/185
PO Number :29

 

Buyer :Timothy Martinez

720 Gina Fords Suite 724
Carolynchester, NM 99166 US
Tel:+(138)447-3882
Email:haroldlee@example.com
Site:http://reyes-beasley.net!

 

 

 

 

 

 

 

ty 10 Description Unitprice | Amount
5.00 (068964 | Both store 43.11 215555
4.00 275255 | Docior food trough. 770) 390.80
3.00 ‘960070 | Pay top. 5771 173.13,
100) 340360 | iy including 59.04 59.84

 

 

 

 

 

 

‘SUB_TOTAL : 838.92 $
TAX:VAT (6.53%): 54.81 $
BALANCE DUE : 877.54 $

Total in words: eight hundred and seven-
ty-seven point five four

 

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV/23-40/185,02-Nov-14,877.54,Bailey Group
Template5_Instance125.jpg,"Invoice Date: 30-Dec-2001
INVOICE # 0261-996

 

 

 

 

 

 

 

PO Number 23

Bill to:Stephanie Mullen

277 Ayers Terrace

West Kelly, GU 01514 US

Tel:+(663)566-4420

Email:dmitchell@example.com

Site:https://www.pena.biz!
ary © Description Unitprice | Amount
1.00) 787S33__| Parent air care qualty 4524 4521
3.00 761007 __| Live cary eas. oat 0.33
6.00 1545406 | Decision figure county. 30.58 183.36)

 

 

 

 

 

 

SUB_TOTAL : 228.90 EUR
TAX:VAT (5.69%): 13.02 EUR
BALANCE DUE : 232.24 EUR

Total in words: two hundred and thir-
ty-two point two four

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",0261-996,30-Dec-01,232.24,Bailey Group
Template5_Instance128.jpg,"Invoice Date: 15-Apr-2007
INVOICE # 6Y9M90-097

  

 

 

 

 

 

PO Number 34

Buyer :Dennis Reed

‘53321 Diana Path Suite 266

West Carlosburgh, DC 95623 US

Tel:+(441)755-8859

Email:jonesnicole@example.com

Site:http:/lestrada.org/
ary © Description Unitprice | Amount
5.00 1658852 __| Trouble ncuaing, 40.5 202.80
100) 719012 __| Despite want 15.38 15.38
4.00 758355 | Anather Kitchen laugh. 50.12 200.48

 

 

 

 

 

 

SUB_TOTAL : 418.64 USD
TAX:VAT (6.28%): 26.28 USD
BALANCE DUE : 424.62 USD

Total in words: four hundred and twen-
ty-four point six two

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",6Y9M90-097,15-Apr-07,424.62,Bailey Group
Template5_Instance131.jpg,"Date: 09-Apr-1995
INVOICE ID INV21155179

 

   

 

 

 

 

 

 

 

PO Number :81

Buyer :Karen Smith

74300 Michael Island Apt. 648

Bairdhaven, MP 21122 US

Tel:+(092)232-5828

Email:diazjohn@example.org

Site:http:/iwww.warren.com/
ty 10 Description Unitprice | Amount
2.00 470055 | Both suddenly follow e274 125.48
5.00 145141 [ Such north development 2269) 113.45,
4.00 (045122 | Leader that bor, 4318 72
2.00 739247 | Stand folow benef response. as, 728.30
2.00 (056278 | Bank hospital institution 272 49.44

 

 

 

 

 

 

‘SUB_TOTAL : 589.39 USD
TAX:VAT (5.89%): 34.73 USD
BALANCE DUE : 612.80 USD
Total in words: six hundred and t-
welve point eight

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV21155179,09-Apr-95,612.8,Bailey Group
Template5_Instance130.jpg,"Date: 06-Jun-2000
INVOICE ID 2168-699

 

 

 

 

 

 

 

PO Number :11,

Bill to:Lauren Davis

2518 Montgomery Pine Apt. 237

New Leonard, MS 19700 US

Tel:+(331)619-0812

Email:anthony68@example.com

Site:http:/iwww.reyes-frazier.com!
ay 0 Description Unitprice | Amount
4.00 7asta1 | Adit natural 2756 350.28
2.00 208170___| Fish ot suppor doctor 3.62 16828
2.00 1551222 | Fourmodel exist, 3139) 162.78

 

 

 

 

 

 

‘SUB_TOTAL : 676.26 USD
TAX:VAT (6.25%): 28.76 USD
BALANCE DUE : 686.08 USD
Total in words: six hundred and eight-
y-six point zero eight

 

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",2168-699,06-Jun-00,686.08,Bailey Group
Template5_Instance132.jpg,"Date: 06-Jan-2019
Invoice number 9896-667

 

 

 

 

 

 

 

 

 

PO Number :27

Buyer :Roberto Williams

91850 Jackson Plaza Suite 840

West Jasmine, TN 17879 US

:taylorjennifer@example.org

Site:https:/iwww.smith.org/
ary © Description Unitprice | Amount
3.00 486061 | Along throughout foreign cour 13.75 4125)
3.00 201484 | Reflect protect himset 2418 7254
3.00 673148 | Sharinever. 3568 257.04

 

 

 

 

 

 

‘SUB_TOTAL : 370.83 USD
TAX:VAT (3.96%): 14.67 USD
BALANCE DUE : 378.19 USD

Total in words: three hundred and sever
ty-cight point one nine

 

Note: All payments to be made in cash.
Contact us for queries on these quotations.

 

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",9896-667,06-Jan-19,378.19,Bailey Group
Template5_Instance13.jpg,"Invoice Date: 25-Oct-2016
INVOICE # 6Y3M50-522

 

 

 

 

 

 

 

PO Number 93

Bill to:Rebecca Williams

154 William Land Apt. 035

Robinsonland, Hi 40760 US

Tel:+(701)336-4258

Email:kelseybailey@example.net

Site:https://www.brown-hogan.com/
ty 10 Description Unitprice | Amount
5.00 1348255 | Soon authority 2857 44285
6.00 727403___| Move apply tte 55.46 332.76
6.00 120677 __| Seaton book event 39.38 235.96
2.00 1630516 | Hand hotel region happen 2312 46.24

 

 

 

 

 

 

‘SUB_TOTAL : 1057.83 USD
TAXVAT (5.12%): 54.13 USD
BALANCE DUE : 1097.04 USD

Total in words: one thousand and ninet-
y-seven point zero four

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",6Y3M50-522,25-Oct-16,1097.04,Bailey Group
Template5_Instance124.jpg,"Invoice Date: 17-Feb-2001
INVOICE ID INV/45-91/920

 

 

 

 

 

 

 

 

PO Number :71

Buyer :Regina Williams

3293 Joyce Rest Suite 490

New Christopherport, GU 71987 US

Tel:+(620)240-4282

Email:schroederjoseph@example.com

Site:http:/www.taylor.info!
ty 10 Description Unitprice | Amount
1.00) (947473__| Few American laugh realy, 8102 3102,
3.00 213668 | Rock 53.30 159.90
2.00 395362__| Feld dream kind 32.39 ATE
4.00 780201 | Bit upon pont e486 250.48

 

 

 

 

 

 

SUB_TOTAL : 565.14 $
TAX:VAT (4.96%): 28.06 $
BALANCE DUE : 568.28 $

Total in words: five hundred and sixty-
-eight point two eight

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV/45-91/920,17-Feb-01,568.28,Bailey Group
Template5_Instance127.jpg,"Date: 30-Nov-2012
INVOICE # 6538-202

 

 

 

 

 

 

 

PO Number 76

Buyer :Cindy Freeman

7193 Jonathan Green

Markfort, VA 23994 US

Tel:+(970)708-4905

Email:higginschelsea@example.org

Site:http:/ipearson-ray.net!
ay 0 Description Unitprice | Amount
4.00 906021 | Get 9205, 368.20
1100) 1968629 __| Herself goal model adult 65.48 65.48,
4.00 021578__| State major say bul 992 39.68

 

 

 

 

 

 

SUB_TOTAL : 474.36 EUR
TAX:VAT (5.60%): 26.58 EUR
BALANCE DUE : 488.89 EUR

Total in words: four hundred and eighty-
-ight point eight nine

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",6538-202,30-Nov-12,488.89,Bailey Group
Template5_Instance143.jpg," 

Invoice Date: 24-Apr-1995
INVOICE # INV/70-02/655

 

 

 

 

 

 

 

PO Number :02

Buyer :Abigail Harris

19247 Smith Pines Apt. 777

New Ashleymouth, FM 20738 US

Tol:+(944)156-7857

Email:perezjohnathan@example.com

Site:http://coffey-white.com/
ty 10 Description Unitprice | Amount
6.00 1650086 | Because quite various. 35.67 214.02
2.00 471502 | Tree audience grow. 84 187.68
100) 958195 | Betore eet eat
3.00 131889 | Score room aiference. 102 243.06

 

 

 

 

 

 

‘SUB_TOTAL : 712.87 $
TAX:VAT (4.77%): 34.02 $
BALANCE DUE : 718.38 $

Total in words: seven hundred and eigh-
teen point three eight

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV/70-02/655,24-Apr-95,718.38,Bailey Group
Template5_Instance150.jpg,"Date: 19-Feb-1993
INVOICE # INV51084534

 

  

 

 

 

 

 

 

PO Number 34

Bill torRobert Bell

188768 Nguyen Tunnel Apt. 961

Lake Michelleborough, MT 57165 US

Tel:+(679)766-6916

Email:mwilliams@example.net

Site:https:/novak.info!
ay [0 Description Unitpriee [Amount
6.00 | 850534 | Blood gt save oo 360.06
3.00 [033451 None contro a3 11199
2.00 | 984585 | inavduat mis 1909 36.18
200 [227110 Report high Tr08 15408

 

 

 

 

 

 

‘SUB_TOTAL : 664.31 USD
TAX:VAT (5.20%): 34.56 USD
BALANCE DUE : 674.82 USD

Total in words: six hundred and sevent-
y-four point eight two

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV51084534,19-Feb-93,674.82,Bailey Group
Template5_Instance15.jpg,"Invoice Date: 15-Jan-2022
INVOICE # 8446-658

 

 

 

 

 

 

PO Number 67

Bill to:Tina Durham

221 Sims Pike

West Nicholeton, PA 63841 US

Tel:+(628)074-9980

Email:colejake@example.org

Sitezhttps://www.thomas.info!
ay © Description Unitprice | Amount
2.00 ‘490081 | Tough resouroe grow. e284 16528
6.00 108672 | Diference modem only e182 37092
2.00 956710 | Deep paper mean, 7237, 14474

 

 

 

 

 

 

‘SUB_TOTAL : 680.94 EUR
TAX:VAT (6.68%): 45.49 EUR
BALANCE DUE : 716.83 EUR

Total in words: seven hundred and six-
teen point eight three

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",8446-658,15-Jan-22,716.83,Bailey Group
Template5_Instance14.jpg,"Date: 28-Feb-2000
Invoice number 1Y7M5d-832

 

 

 

 

 

 

PO Number :63

Bill to:Darren Wilson

‘8683 Franco Park Suite 487

Lake Kennethmouth, DE 95468 US

Tel:+(685)504-7825

Email:qfernandez@example.net

Sitezhttps:l/jenkins.biz/
ary 0 Description Unitprice | Amount
1.00) 00785 | Untiocal 4446 4446
1100) (092755 | Approach cause Bana Bata
2.00 231101 | Ground avaiable ator. 4975 9950)

 

 

 

 

 

 

‘SUB_TOTAL : 198.10 $
TAX:VAT (5.36%): 10.62 $
BALANCE DUE : 202.06 $

Total in words: two hundred and t-
‘wo point zero six

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",1Y7M5d-832,28-Feb-00,202.06,Bailey Group
Template5_Instance139.jpg,"Invoice Date: 03-Mar-2006
INVOICE # 3869-056

 

 

 

 

 

 

 

PO Number 36

Bill to:Victoria Robinson

204 Lucas Crossroad Apt. 924

Port Thomas, RI 16111 US

Tel:+(808)569-6530

Email:farrellgeorge@example.org

Site:https:!/www.newton.biz!
ay Description Unitpriee [Amount
7.00 [485676 | Understand as 205 205
400] 163583 | Offcor fish incuding 273 092
300__| 186989 | End various. 40.96 72288

 

 

 

 

 

 

‘SUB_TOTAL : 135.85 $
TAX:VAT (3.98%): 5.41 §
BALANCE DUE : 137.84 $

Total in words: one hundred and thirty-
-seven point eight four

Note: All payments to be made in cash.
Contact us for queries on these quotations.

 

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",3869-056,03-Mar-06,137.84,Bailey Group
Template5_Instance136.jpg," 

Date: 26-Sep-2009
Invoice number 6063-882

 

 

 

 

 

 

PO Number 62

Buyer :Ronald Walker

991 King Turnpike Apt. 991

West Jameshaven, NJ 56072 US

Tel:+(540)789-2673

Email:susanflores@example.net

Site:https://montes.com/
ty 10 Description Unitprice | Amount
2.00 1592960 __| Though resul cause ave 59.08 118.08)
1100) 165969 __| Etfect rook 7892, 7892
1100) 611205 | Quickly argue foward. 808% 2061
4.00 1956300 | Picture however yard. 4380 175.20

 

 

 

 

 

 

‘SUB_TOTAL : 452.81 $
TAX:VAT (6.76%): 30.62 $
BALANCE DUE : 468.08 $

Total in words: four hundred and sixty-
-eight point zero eight

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",6063-882,26-Sep-09,468.08,Bailey Group
Template5_Instance144.jpg,"Invoice Date: 18-Jan-1997
INVOICE ID INV63072827
PO Number 08

 

Bill to:Laura Harrison
7025 Michael Route Apt. 610
New Alanchester, AS 38594 US
Tel:+(623)874-1833,
Email:juan78@example.org
Site:http://taylor.biz!

 

 

‘ay © Description Unitprice | Amount

 

3.00 50401 | Small wong 2125 e375,

 

 

 

 

 

 

 

2.00 1500089 __| Dark finaly watch 1292 2584

 

‘SUB_TOTAL : 89.59 EUR
TAX:VAT (6.28%): 5.62 EUR
BALANCE DUE : 94.12 EUR

Total in words: ninety-four -
point one two

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV63072827,18-Jan-97,94.12,Bailey Group
Template5_Instance149.jpg,"Date: 02-Apr-2012
INVOICE ID 3Y5M3d-707
PO Number 93

 

Buyer :Danielle Bradley
188360 Casey Brook Suite 449
Jordanborough, MT 01670 US
Tel:4(199)547-9531
Email:riverajanice@example.org
Site:https:!/wwwharris.com!

 

 

aty © Description Unitprice | Amount

 

4.00 682479 | ts aitferent 80.87 322.68

 

 

 

 

 

 

 

5.00 1893383 | School somebody government 4936 246.80

 

‘SUB_TOTAL : 569.48 USD
TAX:VAT (4.35%): 24.79 USD
BALANCE DUE : 584.25 USD

Total in words: five hundred and eigh-
ty-four point two five

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",3Y5M3d-707,02-Apr-12,06-Aug-01,Bailey Group
Template5_Instance142.jpg,"Invoice Date: 13-Aug-2018
Invoice number 9061-163,

 

 

 

 

 

 

PO Number 54

Bill to:Stephanie Castro

44321 Barrera Meadows Suite 623

Clarkshire, CT 45089 US

Tel:+(705)769-4329

Email:olizabethpeterson@example.net

Site:http:/www.espinoza.com!
ay © Description Unitprice | Amount
4.00 oaiai2 | Arteasy. 14.67 58.68
4.00 1472869 | Bar road sonics, oa56 258.28
5.00 290001 | Ago later. Ta 367.20

 

 

 

 

 

 

‘SUB_TOTAL : 684.12 $
TAX:VAT (6.56%): 44.89 $
BALANCE DUE : 702.81 $

Total in words: seven hundred and -
two point eight one

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",9061-163,13-Aug-18,702.81,Bailey Group
Template5_Instance141.jpg,"Invoice Date: 07-Apr-2020
Invoice number 4Y1M2d-508

 

 

 

 

 

 

 

 

PO Number 85

Buyer :Mrs. Laura Butler

64879 Long Overpass

‘Amyview, OH 20394 US

Tel:+(679)366-6178

Email:heather46@example.net

Site:https://www.leonard.org!
ty 10 Description Unitprice | Amount
2.00 '448502___| Question 5.06 10.12
1100) 300715 | Term doctor 9983) 99.89)
6.00 515376 __| Natural base 72.02 32.12
2.00 1888220 | Debate join condition 2455) 49:10

 

 

 

 

 

 

SUB_TOTAL : 591.17 $
TAX:VAT (3.67%): 21.69 $
BALANCE DUE : 584.48 $

Total in words: five hundred and eight-
y-four point four eight

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",4Y1M2d-508,07-Apr-20,584.48,Bailey Group
Template5_Instance147.jpg,"Invoice Date: 06-Jul-1993
INVOICE # INV31854676

 

 

 

 

 

 

 

PO Number 21

Buyer :David Hogan

'5270 Lauren Islands Suite 667

Port Kevinside, KY 20127 US

Tel:+(931)028-8202

Email:nancy84@example.com

Site:http:/iwww.anderson-campos.biz!
ayo Description Unitpriee [Amount
500__| 900859 | Eattype 3799 189.65
400 | 449562 | Sivaton 9747 389.88
2.00__| 185999 | Sixmoming 35.15 70.30

 

 

 

 

 

 

‘SUB_TOTAL : 649.83 $

TAX:VAT (6.43%): 41.78 $
BALANCE DUE : 670.88 $

Total in words: six hundred and seve-
nty point eight eight

 

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV31854676,06-Jul-93,670.88,Bailey Group
Template5_Instance138.jpg,"Date: 28-May-2007
INVOICE ID INVO1272742

 

 

 

 

 

 

 

 

 

PO Number :51

Buyer :Alexander Mann

363 Cherry Lane Apt. 122

Johnnyfurt, AS 55611 US

Tel:+(593)115-6830

Email:blake77@example.net

Site:https:l/sweeney-chavez.com/
ty 10 Description Unitprice | Amount
4.00 170785 __| Home last 9964 998.56
2.00 (068018 | Ask star unit 33.39 6578
2.00 100866 | tr e024 160.48
4.00 1968504 | Now perhaps. 29.92 359.68
6.00 711283 | Maintain yard svccesstul 491 29.46

 

 

 

 

 

 

‘SUB_TOTAL : 1014.96 USD
TAX:VAT (6.85%): 69.53 USD
BALANCE DUE : 1045.01 USD

Total in words: one thousand and fort-
y-five point zero one.

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INVO1272742,28-May-07,1045.01,Bailey Group
Template5_Instance145.jpg,"Invoice Date: 05-Jul-2010
INVOICE ID 1927-937

 

 

 

 

 

 

PO Number :89

Bill to:Jennifer Parsons

456 Amanda Harbors

West Melanieside, MP 55569 US

Tel:+(239)497-0156

Email:evansvalerie@example.org

Site:http://cox-edwards.com/
ay 0 Description Unitprice | Amount
2.00 976543 __| Fast situation modem 551 1.02
6.00 1913288 | Those necessary brother 575 34.50
4.00 282910 | Other ok system, 354 374.16

 

 

 

 

 

 

SUB_TOTAL : 419.68 EUR
TAX:VAT (3.79%): 15.89 EUR
BALANCE DUE : 428.73 EUR

Total in words: four hundred and twenty-
-eight point seven three

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",1927-937,05-Jul-10,428.73,Bailey Group
Template5_Instance140.jpg,"Date: 02-Jul-2002
INVOICE ID INV/52-401477
PO Number :06

 

Bill to:Jennifer Sanchez
5736 Charles Road

West Timothy, ME 33970 US
Tol:+(333)131-6382
Email:smithrobert@example.org
Site:http:/iwww.phillips-fleming.com!

 

ay © Description Unitprice | Amount

 

5.00 148858 | Rock responsibly possible. 2400) 7720.00

 

 

 

 

 

 

 

1.00) 246124 | May ich 2085 2086

 

‘SUB_TOTAL : 200.66 EUR
TAX:VAT (6.26%): 8.56 EUR
BALANCE DUE : 200.59 EUR

Total in words: two hundred p-
int five nine

‘Thank you for choosing us!

Address:233 Foster Gardens

Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV/52-401477,02-Jul-02,200.59,Bailey Group
Template5_Instance137.jpg," 

Invoice Date: 11-May-2016
INVOICE # INV37345064

 

 

 

 

 

 

 

PO Number 18

Buyer :Gloria Vaughn

6228 Stafford Lake

Port Samuelton, AR 46719 US

Tel:+(975)686-2851

Email:andrew77@example.net

Site:http:/Inguyen.com/
ty 10 Description Unitprice | Amount
3.00 1595833, Around long 73.56 238.68
6.00 106976 __| Treat stock business. 11.03 65.18
6.00 667769, | Mysetftask you 13.08 7e28
5.00 502537 | Receive, 8.46 4230
5.00 102803 __| Partie each 9829) 491.45

 

 

 

 

 

 

SUB_TOTAL : 916.85 $
TAX:VAT (6.58%): 60.36 $
BALANCE DUE : 964.37 $

Total in words: nine hundred and sixty-
four point three seven

 

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV37345064,11-May-16,964.37,Bailey Group
Template5_Instance146.jpg,"Date: 02-Oct-2015
Invoice number 1Y2M14-847

 

 

 

 

 

 

 

 

PO Number :51

Bill to:Sherry Garrett

976 Kevin Course

Baldwinmouth, MO 52700 US

Tel:+(210)619-4917

Email:murraykevin@example.org

Site:httpsi//wade.com!
ty 10 Description Unitprice | Amount
3.00 (051673 | Moment bive 65.50) 199.80)
5.00 1852465 | Discuss federal return: 4920 246.00
2.00 333439 | Yard age. 39.74 179.48
3.00 51013 | Fact 9703 291.09

 

 

 

 

 

 

SUB_TOTAL : 916.37 EUR
TAX:VAT (3.95%): 36.22 EUR
BALANCE DUE : 930.23 EUR
Total in words: nine hundred and th-
irty point two three

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",1Y2M14-847,02-Oct-15,930.23,Bailey Group
Template5_Instance148.jpg," 

Date: 23-Jun-2004
INVOICE ID INV/20-27/182

 

 

 

 

 

 

PO Number 83

Bill to:Susan Lowe

30980 Shannon Mills

West Danielside, VI 41037 US

Tel:+(431)369-2699

Email:jonesann@example.org

Site:http:/webster-hurst.com/
ty 10 Description Unitprice | Amount
6.00 219387 | Name six 6007, 360.42
2.00 752401 | Require sport growth 307 614
4.00 1300083 __| Her end ievel 45.34 78136
3.00 1808158 | Hundred increase somelimes himeal 95.90) 287-70

 

 

 

 

 

‘SUB_TOTAL : 835.62 $
TAX:VAT (4.67%): 39.01 $
BALANCE DUE : 860.51 $
Total in words:
ixty point five one

 

‘Thank you for choosing us!

Bailey Group

Address:233 Foster Gardens

ight hundred and s-

Johnburgh, ID 41900 US

Email:paul73@example.com

 
",INV/20-27/182,23-Jun-04,860.51,Bailey Group
Template5_Instance162.jpg,"Date: 11-Sep-2013
INVOICE ID 5Y3MSd-858
PO Number :38

 

Buyer :Raymond Webb
587 Alexandra Port

Kristenbury, AK 74320 US
Tel:+(056)540-2647
Email:lopezheather@example.net
Site:http:/uarez.com!

 

‘ay © Description Unitprice | Amount

 

6.00 503646 | Hard worker 02 4812

 

 

 

 

 

 

 

3.00 202219 | Type ater tsa 29.64 3892,

 

SUB_TOTAL : 137.04 EUR
TAXVAT (3.49%): 4.79 EUR
BALANCE DUE : 138.64 EUR
Total in words: one hundred and thirt-
y-eight point six four

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",5Y3MSd-858,11-Sep-13,138.64,Bailey Group
Template5_Instance164.jpg," 

 

Date: 13-May-1993,
INVOICE # 8698-237

 

 

 

 

 

PO Number :53

Bill to:Brian Savage

1303 Nicole Track

Lake Timtown, WA 53432 US

Tol:+(311)428-2935

Email:zacharylewis@example.org

Site:http://crawford.biz!
ty 10 Description Unitprice | Amount
3.00 262977 __| Recent general receive. 233) 276.99
1100) 712940 | Something month 11.49 1149
6.00 762262 __| Address contain, 184, 11.04
4.00 163516 | Law weight voy. 727 389.08

 

 

 

 

 

 

Note: All payments to be mac

‘SUB_TOTAL : 688.60 USD

TAX:VAT (4.42%): 30.45 USD
BALANCE DUE : 689.23 USD

Total in words: six hundred and eight-

y-nine point two three

 

in cash.

Contact us for queries on these quotations.

Bailey Group

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Email:paul73@example.com
",8698-237,13-May-93,689.23,Bailey Group
Template5_Instance151.jpg,"Date: 21-Jun-1996
Invoice number 4084-032

 

 

 

 

 

 

PO Number 92

Bill to:Kristopher Duncan

'5769 Taylor Hoights Apt. 790

South Christinaburgh, TX 92231 US

Tel:#(871)599.9587

Email:sschroeder@example.net

Site:http:/fbrown.infol
ay] Description Unitprice [Amount
3.00 | 94386 | Reveat contain 1435 43.05
3.00 | 126650 | Company suppor commercial 22.16 776.48
7.00 [577179 | Yes und securiy 7058 70583

 

 

 

 

 

 

SUB_TOTAL : 390.06 EUR
TAX:VAT (6.45%): 25.16 EUR
BALANCE DUE : 406.44 EUR

Total in words: four hundred and s-
ix point four four

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",4084-032,21-Jun-96,406.44,Bailey Group
Template5_Instance153.jpg,"Invoice Date: 19-Jun-2012
INVOICE ID INV/03-16/685

 

 

 

 

 

 

 

 

PO Number :35

Buyer Jason Costa

'508 Schmidt Ramp

Roseviow, WI 79683 US.

Tel:+(018)580-0375

Email:stephanieanderson@example.com

Site:https:i/singh.com/
ay [0 Description Unitprice [Amount
500__| 514884 | Research mariage 622 31.10
400 | 426403 | Hear speak meet 56.4 227.36
3.00 | 115806 | Go simost wonder: 5004 300.24
500 | 225624 | War. 2461 123.05
200 | 756164 | Figure special everybody much S127 102.54

 

 

 

 

 

 

‘SUB_TOTAL : 784.29 EUR
TAX:VAT (5.85%): 45.88 EUR
BALANCE DUE : 812.13 EUR

Total in words: eight hundred and tw-
elve point one three

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
",INV/03-16/685,19-Jun-12,812.13,Bailey Group
Template5_Instance155.jpg," 

 

 

Invoice Date: 21-Feb-1994

 

 

 

 

 

INVOICE # 9Y1M10-438
PO Number :07

Bill toxdoshua Moore

164241 Johnson Rest Apt. 472

New Alison, AZ 51799 US

Tel:+(828)185.2921

Email:frankyoung@example.

Site:https://price-patterson.com!
ay [0 Description Unitpriee [Amount
a Co 7833 234.99
7.00 [045042 | Relationship cour nati. 44.16 14.16
400 | 965449 | Poor move 282 1128
3.00 [691862 | Structure some moat 97.26 29178

 

 

 

 

 

 

SUB_TOTAL : 582.21 $
TAX:VAT (5.51%): 32.09 $
BALANCE DUE : 606.73 $
Total in words:
x point seven three

 

‘Thank you for your business!

Bailey Group

ix hundred and

 

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Email:paul73@example.com
",9Y1M10-438,21-Feb-94,606.73,Bailey Group
