filename,extracted_text
Template5_Instance193.jpg,"Invoice Date: 15-Sep-2002
INVOICE # 0612-094
PO Number :06

 

Bill to:Amber Suarez
602 Alicia Island Apt. 245

Lake Joshuafurt, HI 07962 US
Tel:4(477)539-8631

Email: sonard@example.net
Site:https:i/stout.com/

  

 

ay © Description Unitprice | Amount

 

5.00 976504 | Executive ago 76.82 388.10

 

 

100) 1686905 | Condition even no discuss 4050 4050

 

 

 

 

 

 

‘SUB_TOTAL : 424.60 EUR
TAX:VAT (5.17%): 21.97 EUR
BALANCE DUE : 431.71 EUR
Total in words: four hundred and thir-
ty-one point seven one

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance183.jpg,"Invoice Date: 24-Nov-2010
INVOICE ID 9Y6M3d-504

 

 

 

 

 

 

PO Number 68

Bill to:Lauren Haynes

38306 Moreno Lodge Apt. 801

Lake Maurice, MT 41798 US

Tol:+(127)626-7731

Email:pjuarez@example.org

Site:https://www.wiley.infol
ay © Description Unitprice | Amount
2.00 349048 | Society rather Aas 128.96
4.00 301114 | Employee effect best 73.56 208.28
100) 515683 | Leg woman, 9191 ot9t

 

 

 

 

 

 

SUB_TOTAL : 515.11 EUR
TAXVAT (6.23%): 21.77 EUR
BALANCE DUE : 517.05 EUR

Total in words: five hundred and
nteen point zero five

 

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance19.jpg,"Date: 13-Oct-2015
INVOICE ID 9Y8M2d-579

 

  

 

 

 

 

 

 

PO Number :11,

Buyer :Dawn Griffin

030 Joshua Stream

Johnsonstad, PR 18478 US

Tol:+(226)187-3468

Email:nicholas69@example.net

Site:httpsi/www.houston.com!
ty 10 Description Unitprice | Amount
6.00 268105 | Across it 97.01 582.06
6.00 220801 | Four second. 3890) 533.40
2.00 1838808 | Garden central organization 59.89 11978
6.00 21605 | Work sin 56.83 340.98

 

 

 

 

 

 

‘SUB_TOTAL : 1576.22 EUR
TAX:VAT (4.36%): 68.69 EUR
BALANCE DUE : 1617.48 EUR

Total in words: one thousand, six hundred an-
d seventeen point four eight

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance195.jpg,"Date: 18-May-2002
INVOICE ID INV33930017
PO Number :72

 

Buyer :John Cruz
(6694 Michael Fort
Salazarberg, NM 74303 US
Tel:+(338)152-8383
Email:johnsondenise@exampk
Site:http://rodriguez-mejia.info!

 

 

 

aty 0 Description Unitprice | Amount

 

4.00 398682 | Key folow whom 4827 793.08

 

 

 

 

 

 

 

5.00 960839 | And is 4110 205.50

 

‘SUB_TOTAL : 398.58 $
TAX:VAT (4.59%): 18.30 $
BALANCE DUE : 402.97 $

Total in words: four hundred and t-
wo point nine seven

 

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance190.jpg,"Date: 17-May-2019
INVOICE ID 7Y2M9d-356

 

 

 

 

 

 

 

PO Number 52

Bill to:Laura Harris

85772 Williams Coves

Hillberg, UT 17487 US

Tel:4(111)562-1238

Email:christinagallagher@example.org

Site:https:/smith. infor
ay [0 Description Unitpriee [Amount
400 | 078657 | Recent phone. 95.27 381.08
3.00 | 765257 | Watch answer prtetony 31.85 48996
400 [012855 | Before. 50:10 200.40
400 [928080 | Me boy nd 1.02 64.08

 

 

 

 

 

 

‘SUB_TOTAL : 1135.52 USD
TAX:VAT (5.61%): 63.68 USD
BALANCE DUE : 1147.99 USD

Total in words: one thousand, one hundred an-
d forty-seven point nine nine

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance196.jpg,"Invoice Date: 05-Feb-2012
INVOICE # 5Y1M64-936

 

 

 

 

 

 

PO Number 44

Bill to:Justin Patel

6631 Charles Garden Suite 418

Port Carolport, WI 83867 US

Tel:+(981)957-3021

Email:lucasscott@example.net

Site:https:/www.mendoza.com/
ay] Description Unitpriee [Amount
5.00 | 415687 | Bag be toward 65.86 329.30
400 | 760866 | Stand charge bt siucure 7542 313.88
3.00 | 26550 | Student soca 2051 483.06

 

 

 

 

 

 

‘SUB_TOTAL : 1126.04 EUR
TAX:VAT (6.81%): 76.71 EUR
BALANCE DUE : 1184.96 EUR

Total in words: one thousand, one hundred an-
d eighty-four point nine six

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance187.jpg,"Invoice Date: 20-Nov-2000
Invoice number INV/56-61/529
PO Number 34

 

Buyer :Brian Cain
‘53566 Bryan Underpass

‘South Javier, MO 97378 US
Tel:+(340)845-7977
Email:maymichael@example.net
Site:http:/iwww.howell.info!

 

 

 

 

 

 

 

 

 

 

‘ay 0 Description Unitprice | Amount
1.00) 944950 | Beat 35.14 35.14
4.00 (061419 | Unit music both 6092, 243.68
3.00 847166 | Our individual auring personal 29.46 8838,
5.00 (018168 | Coach alow. 57.10 285.50

 

 

 

‘SUB_TOTAL : 702.70 USD
TAX:VAT (5.81%): 40.86 USD
BALANCE DUE : 728.73 USD

Total in words: seven hundred and twenty-
-eight point seven three

 

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance198.jpg," 

Invoice Date: 21-May-2005
INVOICE # INV/62-19/697

 

 

 

 

 

 

PO Number :02

Buyer :Amber Fleming

213 Joseph Roads

East Alex, NM 37337 US

Tel:+(403)707-6189

Email:jennifergraham@example.net

Site:http:/Ihorn.com!
ty 10 Description Unitprice | Amount
2.00 7247964 | Next both choice. 5.38 10.78
6.00 81787 __| Play kitchen do. 4078 248.68
6.00 761066 | Main whole e183, 370.968
6.00 675801 | Least now relationship 72.12 32.72

 

 

 

 

 

 

‘SUB_TOTAL : 1059.14 USD
TAX:VAT (6.60%): 69.90 USD
BALANCE DUE : 1082.86 USD

Total in words: one thousand and
ty-two point eight six

 

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance189.jpg,"Invoice Date: 23-Sep-2018

Invoice number INV/24-23/230
PO Number 74

 

Buyer :Ms. Jessica Velez DDS
6806 Garcia Cliffs

East Andrea, ND 88462 US
Tel:+(250)231-6554
Email:xlara@example.org
Site:https://www.davidson-lozano.com/

 

 

 

 

 

 

‘ay 0 Description Unitprice | Amount
4.00 478228 __| Top fem member ange. 778 31.12
3.00 328546 | President animal 4235, 12705
3.00 218769 | You occur 3.10 9.30

5.00 (698852 __| Truth elect process your 7554 377.70

 

 

 

 

 

 

‘SUB_TOTAL : 545.17 $
TAX:VAT (3.46%): 18.87 $
BALANCE DUE : 544.96 $

Total in words: five hundred and fort-
y-four point nine six

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance23.jpg,"Invoice Date: 04-Aug-1998
INVOICE # INV54974189,

 

 

 

 

 

 

 

PO Number 42
Bill to:Calvin Wilson

469 Taylor Fords Apt. 121

East Angela, IL 70365 US

Tel:4(255)509-2335

Email:shane99@exampl

Site:https:/www.saunders.com!

ay] Description Unitpriee [Amount
“400 | 026525 | Norn skn 1410 56.40
500 | 722784 | Hatfourent a8 2085
6.00] 492663 | Persona ary 7550 453.58

 

 

 

 

 

 

‘SUB_TOTAL : 530.59 $
TAX:VAT (5.68%): 30.12 $
BALANCE DUE : 545.06 $

Total in words: five hundred and fort-
y-five point zero six

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance27.jpg," 

Invoice Date: 08-Feb-2007
INVOICE # 2213-844

 

 

 

 

 

 

 

PO Number :46

Buyer :Melissa Jones

914 Robin Camp

Lake Rebeccaview, MI 84024 US

Tel:+(537)765-2622

Email:dawsonmelissa@example.org

Site:https://hernandez-ray.com!
ty 10 Description Unitprice | Amount
4.00 (068538 | Develop again 92.46 369.84
1.00) 1353083, Midale everyone, 1470 1470
5.00 391684 | Simply current 85.13 22565
5.00 1998525 | Public economic 7043) 352.15

 

 

 

 

 

 

‘SUB_TOTAL : 1162.34 §
TAX:VAT (3.61%): 41.90 $
BALANCE DUE : 1192.38 $

Total in words: one thousand, one hundred and-
ninety-two point three eight

 

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance33.jpg,"Invoice Date: 29-May-2014
INVOICE # INV98001120

 

 

 

 

 

 

 

 

 

PO Number :22

Bill to:Michael Houston

9612 Adrienne Land Suite 996

West Cherylview, GU 46977 US

Tel:+(663)378-4024

Email:mbrown@example.com

Site:http:/hunt-davis.com/
ty 10 Description Unitprice | Amount
1.00) 500764 | Boy data 2440) 2440)
4.00 929042 | Meeting nature power. 4192, 167.68)
2.00 302287 _| Prepare 59.08 118.08
5.00 ‘900105 | Apply interview order. 57.23 286.15
2.00 372198 | Reveal tonightimpact 6500) 130.00

 

 

 

 

 

 

SUB_TOTAL : 726.31 EUR

TAX:VAT (5.81%): 42.23 EUR
BALANCE DUE : 757.50 EUR
Total in words: seven hundred and fi-
fty-seven point five

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance36.jpg,"Invoice Date: 29-May-2000
INVOICE # 6Y1M8d-103

 

 

 

 

 

 

 

PO Number :50

Buyer :Amanda Barton

1939 Lisa Mission

Michellebury, NC 82990 US

Tol:+(186)455-7355

Email:alishajones@example.org

Site:https://www.mann-butler.com/
ty 10 Description Unitprice | Amount
4.00 '376669,___| Support chair, 49:70 198.80
6.00 siete | Weheavy. 36.52 219.12
5.00 477554 | Majority of 72.76 368.80
5.00 692123 | Send who ons 305.65

 

 

 

 

 

 

‘SUB_TOTAL : 1087.37 EUR
TAX:VAT (6.29%): 46.69 EUR
BALANCE DUE : 1084.15 EUR
Total in words: one thousand and
ty-four point one five

 

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance25.jpg,"Invoice Date: 26-Aug-2021
INVOICE ID INV/06-00/537
PO Number :89

 

Bill to:Jennifer Gray

194 Kirsten Glen Suite 881
North Kellymouth, MT 96350 US
Tol:+(722)168-6447
Email:andrew31@example.org
Site:http:iwade.biz!

 

 

ay © Description Unitprice | Amount

 

5.00 (036192 | Action environmental 66.15, 33075

 

 

 

 

 

 

 

100) 701087 | Arve design next e119) 3119)

 

SUB_TOTAL : 411.94 EUR
TAX:VAT (4.09%): 16.83 EUR
BALANCE DUE : 409.86 EUR
Total in words: four hundred and n-
ine point eight six

‘Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance21.jpg,"Date: 23-Nov-2008
INVOICE # 6832-035
PO Number :57

 

Buyer :Evelyn Hernandez
(00343 Robert Garden Suite 953
Margaretfort, TX 02376 US
Tel4(180)996-1117
Email:zsilva@example.net
Site:http:/williams.com/

 

 

‘ay © Description Unitprice | Amount

 

2.00 ‘590278 __| Respond over 70.91 2182

 

 

 

 

 

 

 

100) 1999276 | According point ight 4774 4774

 

‘SUB_TOTAL : 69.56 USD
TAX:VAT (5.07%): 3.53 USD
BALANCE DUE : 71.48 USD

Total in words: seventy-one po-
int four eight

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance3.jpg,"Date: 19-Sep-2013
INVOICE # 8Y2M2d-282
PO Number :22

 

Buyer :Lee Smith
368 Larson Streets Suite 433
‘South Christinastad, NJ 75733 US
Tel:+(697)897-8414
Email:xleon@example.org
Site:http://gardner.infol

 

 

ay 0 Description Unitprice | Amount

 

100) 769498 | Fim 41.99) 4199)

 

 

 

 

 

 

 

3.00 367157 | Win tena, 53.33 159.99)

 

SUB_TOTAL : 201.98 $
TAX:VAT (3.14%): 6.35 $
BALANCE DUE : 205.04 $

Total in words: two hundred and fi-
ve point zero four

Note:Total payment due in 14 days.

Address:233 Foster Gardens

Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance30.jpg,"Date: 19-Apr-2008
Invoice number INV23687207

 

 

 

 

 

 

 

 

PO Number :48

Buyer :Jeffery Anderson

051 Tamara Brook

East Anthony, MS 58614 US

Tel:4(107)519-9068

Email:pharris@example.net

Site:http:/iwww.rojas.com!
ay [0 Description Unitpriee [Amount
500 | 750681 | Thal reason f 20.02 100.10
300 [070769 | Pointimponant 6247 1e71
7.00 | 209404 | Bar sie beat 73.88 73.88
7400 | 268406 | Great sop contain 45.04 781.38
6.00 [630157 | Eneray tna 369 24

 

 

 

 

 

 

‘SUB_TOTAL : 564.89 $
TAX:VAT (6.44%): 36.41 $
BALANCE DUE : 575.43 $

Total in words: five hundred and sevent-
y-five point four three

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance35.jpg,"Date: 29-Nov-2002
INVOICE ID 6Y5M4d-123
PO Number :75

 

Bill to:Patrick Wright
33399 Kelly Loop

Hollandville, ME 71262 US
Tel:+(386)954-6497
Email:waynelewis@example.org
Site:http:/iwww.cox.net!

  

 

ay © Description Unitprice | Amount

 

5.00 974878___| Need may pace 38.18 440.90

 

 

100) 113790__| She form dear. 4805 4805,

 

 

 

 

 

 

‘SUB_TOTAL : 488.95 EUR
TAX:VAT (5.80%): 28.35 EUR
BALANCE DUE : 509.18 EUR
Total in words: five hundred and n-
ine point one eight

 

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance2.jpg,"Invoice Date: 25-Feb-2010
INVOICE ID 1Y9M4d-875

 

 

 

 

 

 

PO Number :14

Bill to:Michae! Wood

51612 Mccarthy Squares

Jacquelineburgh, VA 71879 US

Tel:+(238)470-1439

Email:ewhite@example.net

Site:http://henson-mills.com!
ary © Description Unitprice | Amount
1.00) 990369, ___| Form worker eary 11.60 11.60
5.00 107194 | Discover bom how. 628 31.40
2.00 761257 | People share. aaa7, 834

 

 

 

 

 

 

SUB_TOTAL : 131.34 USD
TAX:VAT (3.24%): 4.26 USD
BALANCE DUE : 134.04 USD
Total in words: one hundred and thirt-
y-four point zero four

Note: All payments to be made in cash.
Contact us for queries on these quotations.

 

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance32.jpg,"Invoice Date: 12-Feb-2012
Invoice number INV/42-69/782
PO Number :01

 

Buyer Jason Morgan
6709 Scott Mill

Webbstad, OR 52424 US
Tol:+(444)781-4487
Email:vazquezsarah@example.org
Site:http://galloway.biz/

 

 

 

 

 

 

 

ty 10 Description Unitprice | Amount
2.00 308927 | Have happy hope: 54.98 109.88)
2.00 245748 __| From ty choice 2315) 46.0
3.00 338315 | Executive, 35.88 107.94
2.00 430807 | Time, 39.0% 7802

 

 

 

 

 

SUB_TOTAL : 342.14 $
TAX:VAT (3.08%): 10.53 $
BALANCE DUE : 344.70 $

Total in words: three hundred and fo-
‘ty-four point seven

‘Thank you for your business!

Address:233 Foster Gardens

Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance37.jpg," 

Date: 07-Mar-2002
INVOICE ID 7821-407

 

 

 

 

 

PO Number 10

Bill to:Jennifer Wright

4106 Billy Divide Suite 994

West Valerie, CA 11277 US

Tel:4(204)143-4145

Email:ecooper@example.com

Site:https:/www.martinez.com/
ayo Description Unitpriee [Amount
6.00 [631610 | Huge her ind 5187 a2
400] 176046 | Tre image goat 20.07 8028
a Ce 7279 363.95

 

 

 

 

 

 

‘SUB_TOTAL : 755.45 EUR

TAX:VAT (5.16%): 38.98 EUR
BALANCE DUE : 780.38 EUR

Total in words: seven hundred and eig-

 

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance31.jpg,"Invoice Date: 19-Jan-2016
INVOICE # 3Y9M74-705

 

 

 

 

 

 

 

PO Number 29

Buyer :Katelyn Robbins

080 Gonzales Light

South Abigailstad, ME 92648 US

Tel:+(416)568-9405

Email:lraymond@example.com

Site:http:/foster-fisher.net!
ay Description Unitpriee [Amount
7.00 | 159472 | Contain station is 25.59 25.50
500 | 821305 | Entre east then. 25:20 726.00
600 passe [Ask ar 22572

 

 

 

 

 

 

SUB_TOTAL : 377.31 $
TAX:VAT (4.38%): 16.54 $
BALANCE DUE : 387.25 $

Total in words: three hundred and eigh-
ty-seven point two five

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance29.jpg,"Date: 11-Mar-1996
INVOICE # INV10703469
PO Number 93

 

Bill to:Stephen Martinez
‘534 Jacobs Spur

Ryanland, MP 54587 US
Tel:+(429)098-0056
Email:eduardonelson@example.org
Site:https://daniels.com!

 

‘ay 0 Description Unitprice | Amount

 

6.00 566043 | Least could 3.07 18.42

 

 

 

 

 

 

 

2.00 782352 __| Front yous assume 57.53 115.08)

 

SUB_TOTAL : 133.48 EUR
TAX:VAT (4.16%): 5.56 EUR
BALANCE DUE : 132.99 EUR
Total in words: one hundred and thirt-
y-two point nine nine

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance24.jpg,"Date: 30-Apr-2002
INVOICE ID INV/52-27/207
PO Number 62

 

Buyer :Lisa Payne
1426 Hendrix Gateway Suite 931
North Chelseaville, AL 45672 US
Tel:+(162)310-8804
Email:sherrit6@example.not
Site:http://murphy.com/

 

ay 0 Description Unitprice | Amount

 

5.00 495905 | Husband paper fast 757 37.85

 

 

 

 

 

 

 

5.00 602874 | Gir voto here. 980) 349.00

 

‘SUB_TOTAL : 386.85 EUR
TAX:VAT (7.00%): 27.07 EUR
BALANCE DUE : 398.76 EUR

Total in words: three hundred and ninet
y-eight point seven six

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance26.jpg,"Invoice Date: 23-Sep-2000
INVOICE ID INV82451216

 

 

 

 

 

 

 

 

 

PO Number :49

Bill to:Scott Anderson

00751 Patrick Overpass Apt. 158

West Corey, KY 38940 US

Tol:+(941)065-1561

Email:davisjordan@example.net

Site:https://www.miller.com/
ty 10 Description Unitprice | Amount
3.00 317506 | Hour nearly. 26.36 7908)
3.00 561356 | Data par. 11.19 33.57
5.00 746452 | Large management program 2283, 118.15
100) 504638 | Republican tax ily. 31.85 31.85
1.00) 1896219 | Claim gt dive process. 0595, 6595,

 

 

 

 

 

 

 

‘SUB_TOTAL : 324.60 $
TAXVAT (4.37%): 14.17 $
BALANCE DUE : 334.94 $

Total in words: three hundred and tt
ty-four point nine four

 

Note: All payments to be made in cash.
Contact us for queries on these quotations.

 

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance22.jpg,"Invoice Date: 09-Oct-2002
Invoice number INV/48-46/977

 

 

 

  

 

 

 

 

PO Number :15

Bill to:William Barker

(6657 Murphy Alley

New Gary, OK 55270 US

Tel:+(488)946-9936

Email:kellymurillo@example.com

Site:https://www.mills.org!
ty 10 Description Unitprice | Amount
3.00 305263, __| Commercial go. 18.99 56.97
3.00 (966979 | Information weight 9908) 297.28
5.00 900925 | Alerter, 313 15.65
1.00) 768400 | Those past could 1327 1327

 

 

 

 

 

 

‘SUB_TOTAL : 383.13 $
TAX:VAT (5.63%): 21.58 $
BALANCE DUE : 398.24 $

Total in words: three hundred and nine-
ty-cight point two four

‘Thank you for your business!

Address:233 Foster Gardens

Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance20.jpg,"Invoice Date: 11-May-2009
INVOICE # INV85367382

 

   

 

 

 

 

 

 

PO Number 16

Buyer :Michael Mcknight

7669 Rhodes Circles Apt. 004

West Tannershire, WV 31168 US

Tol:+(358)686-9943

Email:ffox@example.net

Site:http://www.spencer.com/
ty 10 Description Unitprice | Amount
1.00) 399929, | Lawyer or account. 6588 6568
5.00 036644 | Nature south officer 19.68 98.40)
2.00 520133 __| Subject can can, 0.43 0.86
6.00 (057725 | Process challenge. 282 16.92

 

 

 

 

 

 

‘SUB_TOTAL : 181.86 USD
TAX:VAT (6.78%): 12.33 USD
BALANCE DUE : 190.52 USD

Total in words: one hundred and ni-
nety point five two

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance28.jpg,"Date: 08-Oct-2011
INVOICE ID 3939-336

 

 

 

 

 

 

 

PO Number :05

Buyer :Sara Lynch

01205 Williams Street Apt. 922

Port Julian, IL 90686 US

Tel:+(231)284-2137

Email:moraeric@example.com

Site:https://www.gallegos.biz/
ary © Description Unitprice | Amount
3.00 277186 __| Style during 429) 28287
5.00 1596189 | Bed nathing then, 27.09) 135.45
6.00 257177 __ | Mention study on 2312 138.72

 

 

 

 

 

 

‘SUB_TOTAL : 587.04 EUR
TAX:VAT (4.74%): 26.42 EUR
BALANCE DUE : 570.04 EUR
Total in words: five hundred and s
enty point zero four

 

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance34.jpg,"Invoice Date: 24-Oct-1994
INVOICE # INV99045409
PO Number :55

 

Bill to:Scott Bowman
‘9944 Robertson Summit Apt. 086
‘South Joseph, ME 81184 US.
Tel:+(455)541-3965
Email:alexajones@example.com
Sitezhttps://www.dalton.info!

 

ay © Description Unitprice | Amount

 

5.00 273477 __ | Decade memery order 3.94 19.70

 

 

 

 

 

 

 

100) 109052 | Around especialy. 7969) 7969)

 

SUB_TOTAL : 99.39 EUR
TAX:VAT (3.08%): 3.06 EUR
BALANCE DUE : 101.36 EUR
Total in words: one hundred and o-
ne point three six

 

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance39.jpg,"Date: 04-Jan-2006
Invoice number 1YoM9d-365

  

 

  

 

 

 

 

 

 

PO Number :01

Buyer :Tracey Salinas

‘7844 Smith Circle Apt. 746

Johnmouth, MH 84116 US

Tel:+(552)998-3605

Email:bschneider@example.org

Site:http:/iwwow.wagner.biz!
ay [0 Description Unitpriee [Amount
7.00 | 054646 __| Section similar font wonder. 64.00 64.00
3.00 | 930477 | Mention non consiser 67.26 409.56
600 | 63758 | Monty chenge 4857 20142
300] 930701 | instiuston ten. 2a 732

 

 

 

 

 

 

‘SUB_TOTAL : 766.30 EUR
TAX:VAT (6.55%): 50.22 EUR
BALANCE DUE : 797.36 EUR
Total in words: seven hundred and ni
y-seven point three six

 

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance4.jpg,"Date: 13-Nov-2009
INVOICE ID INV70608057

 

 

 

 

 

 

 

PO Number 95

Buyer :John Smith

2877 Leblanc Square Apt. 646

North Leslieton, PR 05818 US

Tol:+(262)614-8815

Email:storres@example.org

Site:https://www.wilson.com/
ty 10 Description Unitprice | Amount
4.00 ‘377082 | Economy report 98.36 395.48
1.00) 164867 | Red course, e072 e072,
4.00 363861 | Research certain provi. 32 70928)
5.00 784715 | Within score home: 0.84 420

 

 

 

 

 

 

‘SUB_TOTAL : 587.64 USD
TAX:VAT (6.25%): 24.95 USD
BALANCE DUE : 605.13 USD

Total in words: six hundred and fi-
ve point one three

 

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance43.jpg,"Invoice Date: 24-Sep-2014
Invoice number 0658-773,

 

 

 

 

 

 

 

PO Number :58

Bill to:Charles Fry

‘5656 Cowan Street

Griffithtown, FL 16672 US

Tol:+(943)120-8141

Email:dcampbell@example.com

Site:https:l/www.carroll.com!
ary © Description Unitprice | Amount
3.00 1608701 | Week money poor. 2588 7764
4.00 931083 Rate operation happen, 13.39 53.56
5.00 473162 | Conference. 59.09 295.45

 

 

 

 

 

 

‘SUB_TOTAL : 426.65 USD
TAX:VAT (4.07%): 17.36 USD
BALANCE DUE : 432.62 USD
Total in words: four hundred and thi-
tty-two point six two

‘Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance41.jpg,"Invoice Date: 06-Apr-2013
INVOICE ID 7¥6M4d-923
PO Number :31

 

Bill o:James Gray
0474 Schultz Ridge

New John, Wi 00987 US
Tel:4(100)031-0536
Email:edward84@example.com
Site:http:/iwww.graham.org!

 

‘ay © Description Unitprice | Amount

 

6.00 967462 _| Same evel 37.18 222.90

 

 

 

 

 

 

 

3.00 355971 | Mother. Ea 25131

 

SUB_TOTAL : 474.21 EUR
TAX:VAT (3.91%): 18.56 EUR
BALANCE DUE : 475.18 EUR

Total in words: four hundred and seven-
ty-five point one eight

  

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance47.jpg,"Date: 18-May-2015
Invoice number INV69608617

 

 

 

 

 

 

 

 

 

PO Number :17

Buyer Henry Rose

{680 Martinez Vista

North Cynthia, NY 01983 US

Tel:+(950)915.3112

Email:debra82@example.net

Site:http:/Iharris-david.com!
ay [0 Description Unitprice [Amount
6.00 | 67597 | Speak foht ice or 62.09 37254
5.00 | 826662 | Beautiful contain at 1882 92:10
400 | 246223 | ancareer 98.58 30432
6.00 | 834908 | Fiy build owner. 398 5558
00] 779066 | ofc git bag 798 sige

 

 

 

 

 

 

SUB_TOTAL : 944.46 EUR
TAXVAT (4.79%): 45.29 EUR
BALANCE DUE : 946.02 EUR

Total in words: nine hundred and for-
ty-six point zero two

‘Thank you for choosing us!

Address:233 Foster Gardens

Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
Template5_Instance50.jpg,"Invoice Date: 25-Oct-2001
INVOICE # 8433-888

 

 

 

 

 

 

PO Number :21

Bill to:Brandy Wells

‘8994 Edwards Creek Suite 474

Halltown, VA 90148 US

Tel:+(786)124-3719

Email:xprice@example.net

Site:http://cross-foster.biz/
ary © Description Unitprice | Amount
3.00 168008 __| Sia. 4791 14373
100) 919755 | Ege happy. 0.68 0.66
100) 506764 | Milton protect tun. 7500) 7500)

 

 

 

 

 

 

SUB_TOTAL : 219.39 USD
TAX:VAT (6.67%): 14.62 USD
BALANCE DUE : 227.54 USD

Total in words: two hundred and twenty-
-seven point five four

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

Bailey Group
Email:paul73@example.com
"
